scorer,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000,DeepCut_resnet50_Cheetah-merge1Sept21shuffle1_500000
108,638.8822975,454.9203954,0.999289989,601.1574836,458.1523232,0.99969697,609.5604451,490.0687988,0.999973655,638.4332695,494.8461034,0.948879361,651.0962087,502.707912,0.775861323,565.2842445,454.667928,0.999995828,516.652431,466.4315642,0.999976277,521.4518042,499.3712749,0.997385919,479.8470402,506.9688618,0.999179065,500.461196,529.1325946,0.01896878,468.1604974,487.3057389,0.999916434,424.2894874,499.1720902,0.999998689
109,650.0898491,456.7164893,0.999462664,611.1998608,458.2927426,0.999863148,621.6689098,490.3452551,0.999860644,649.2805028,496.4099393,0.962079644,660.8140928,503.1397691,0.82995522,577.1201262,455.845762,0.999986172,526.9426425,465.5685971,0.999767125,528.3225298,500.2574609,0.999530911,485.4498459,506.0277158,0.998869121,478.9166677,520.7614164,0.002443563,477.5206337,486.609827,0.998598874,436.7779382,499.6563603,0.999999404
110,659.9255414,458.7204006,0.99993217,620.1919382,458.3359438,0.9999367,634.2094631,491.0502651,0.999834299,664.7129548,499.9074211,0.98089236,676.4160926,505.2509656,0.996087909,585.3789761,455.4938436,0.99995029,535.2416456,464.0816252,0.999892473,533.9916927,497.766737,0.999945998,492.3232124,506.6985785,0.991098344,500.6655778,527.8113537,0.03156174,489.0945387,485.9710281,0.99095577,449.3168068,500.4912421,0.999984503
111,671.5837288,459.9883918,0.999731243,633.0011313,457.9571145,0.999301791,646.0589247,492.1789327,0.999987006,673.8267479,503.562201,0.983474672,683.4079239,508.4974008,0.995980144,596.9257373,455.2172921,0.999994516,544.9452121,463.8514352,0.999903679,541.7296097,496.0535922,0.999728382,499.3751381,507.255094,0.999249756,508.000037,527.7713614,0.008915457,498.9674298,485.6470679,0.991503239,461.8915423,501.0369308,0.999888659
112,684.6882547,460.2553011,0.999248326,644.3614729,460.1380634,0.999194562,658.5953039,493.0673779,0.999984503,691.2366777,513.5970013,0.974862039,699.0318162,515.2236491,0.995762765,608.0490799,453.8163825,0.999981284,553.9878929,462.7488682,0.99995327,549.6844112,493.4525759,0.999315977,508.9821978,503.7286427,0.940585911,512.8088326,528.8015809,0.024321696,509.3231117,485.3653866,0.998984754,476.2648184,501.3254508,0.999135435
113,693.7816319,460.8972384,0.999936342,655.506701,459.9972308,0.99788934,666.3203126,491.7557455,0.999984741,701.8623052,522.0381982,0.990312099,707.7489311,519.1842709,0.669951618,618.7157518,452.8343538,0.999986887,563.0268002,461.7648904,0.999966741,557.7539858,492.3838149,0.995258749,516.6596294,503.0122483,0.987002134,513.8035204,525.0816829,0.033812203,518.9083776,486.5252759,0.998803496,486.9334214,498.6240319,0.999609888
114,704.5318599,464.2953551,0.999845624,664.8197932,459.7693854,0.998187959,677.246121,494.3914123,0.999976158,707.4095911,524.5209556,0.994632721,711.1078944,518.8296347,0.600190401,628.0353865,452.8895784,0.999999166,573.7905022,461.2969612,0.999901414,565.4015684,490.3038867,0.622987032,529.7330306,503.3506901,0.85654676,513.2717335,523.2727219,0.609113693,529.4418774,485.7706504,0.999928594,497.5717702,496.8131428,0.999863505
115,713.4743776,464.9220908,0.999418974,676.3850424,461.1049054,0.999541044,685.8056666,495.4890554,0.999628425,710.9920144,527.1868844,0.968600273,718.550478,518.4804893,0.035076022,638.520247,452.274181,0.999990702,586.4067518,459.2945762,0.999876976,575.3800118,491.0378056,0.743851542,540.3989989,501.6346703,0.983263254,515.9154427,517.6035389,0.841561377,540.3393172,485.9188071,0.999954581,509.0644912,497.442924,0.999567568
116,721.1066575,467.1604923,0.99990809,685.1508453,462.6178312,0.999488473,693.7049005,498.8751848,0.999792755,712.9807138,530.9336365,0.540879428,729.7691743,519.5898049,0.174222887,646.9798615,453.2438644,0.999990106,599.0212262,459.1904573,0.99980098,588.6256841,490.1850159,0.939339936,553.8316262,497.6761615,0.941167414,524.0194477,512.833817,0.152414784,556.757678,481.077992,0.999570549,524.0111787,497.1234102,0.999608934
117,733.3233639,468.4318209,0.999701321,695.4263728,464.3183541,0.999493122,697.231961,499.2339218,0.999539852,712.4868946,532.4135243,0.3991386,742.2599363,517.3179872,0.561823726,657.3850207,453.958019,0.999982476,610.3785138,457.3320556,0.999958754,602.0423689,489.3211796,0.997182846,562.5686781,494.6008747,0.97769165,536.0621924,508.7518085,0.026778543,567.8420329,480.6472795,0.997543216,534.4324706,494.8068619,0.999976873
118,741.5472559,470.5766215,0.999913692,703.9949877,466.2741824,0.99976486,700.1839249,500.3232278,0.999766052,710.7805257,532.7416365,0.745819986,753.120755,522.4430407,0.009532912,666.9350948,454.4134367,0.999972582,622.1848354,456.5722694,0.999588668,614.3922861,488.8027599,0.994211495,575.6224995,491.5789341,0.946937978,707.0861307,535.9193187,0.055903327,580.0956323,476.7000939,0.999735057,545.0442989,494.4170532,0.999819338
119,752.3366854,472.9787366,0.998373151,710.3273628,468.6496598,0.999839783,703.7735093,499.3881211,0.981589496,709.6181248,532.424635,0.729074419,762.5058519,524.4617473,0.012927225,675.1721224,453.5021182,0.999980569,632.8027029,456.1497536,0.999764621,628.2850969,489.1633794,0.997441888,587.2809663,491.3471745,0.73684144,705.5596118,535.5728006,0.243650749,591.3784311,477.9196854,0.999619007,557.7843566,493.0199081,0.999671459
120,763.2920276,474.9010209,0.999733627,719.1117523,470.8660152,0.998767614,708.9727655,496.5553546,0.719590008,708.9912185,532.482808,0.845251739,709.6377351,536.5542686,0.001091219,686.3016982,453.9495231,0.998753786,643.9820877,456.3119268,0.999588072,642.0713853,488.7970784,0.999186099,600.0098424,491.5325746,0.829784513,706.344239,536.1594417,0.161450505,602.7300324,477.1934899,0.998257816,566.6406164,492.5393527,0.999982357
121,770.4868606,475.4678342,0.999858499,731.1288661,472.766336,0.995973408,718.6671011,494.9864182,0.169800937,709.1589706,532.2723463,0.961480439,709.723886,537.8726943,0.001953984,704.6609123,457.7043512,0.984914243,657.832999,456.6382937,0.999436319,658.2881038,487.632875,0.999686718,618.6758182,487.4940963,0.579462767,707.4932695,536.2298031,0.127681553,613.4086713,476.1799702,0.998884022,578.6324359,491.2606236,0.999959826
122,780.3438863,475.2269927,0.999940872,738.7558198,473.9646134,0.987989306,757.4175858,508.3478814,0.010763304,709.3810937,532.9772549,0.991134524,706.5293651,537.666481,0.00123055,713.1579039,457.1369381,0.989842594,668.0459288,457.4463625,0.998647511,672.5070689,486.7984207,0.998470485,634.5471358,485.5738578,0.655305028,629.9522233,503.2589188,0.051797774,625.8086741,477.3098758,0.998620749,591.0175869,491.032783,0.999897242
123,788.2891347,477.979869,0.999976873,747.7970031,474.8660164,0.958140135,734.8295588,496.2218533,0.035998881,711.1845362,533.0618454,0.996579349,708.3763018,538.1222928,0.002458685,723.2627063,458.2155031,0.998894274,678.0141404,458.4519656,0.998751879,686.8573315,486.1027615,0.995021105,650.5026953,486.8180044,0.759097636,643.5173703,507.9450881,0.382697642,635.9486424,481.6484928,0.999437749,600.7015061,491.8938965,0.999883294
124,799.2070203,479.7983289,0.999799907,758.5518632,474.4704676,0.972488821,742.685456,497.6543398,0.002237963,716.8560464,531.6162584,0.97188884,768.5026798,540.5215828,0.00759136,733.0428411,458.5117701,0.997670352,692.1766976,460.5807994,0.999301195,700.9617599,485.7779282,0.999816716,665.5020607,488.3369913,0.788486838,661.3119606,511.6889062,0.89919728,646.6266024,482.1547521,0.999929428,611.074417,491.7623669,0.999961615
125,805.6732147,481.017195,0.999798238,766.1705909,474.6467479,0.931418478,754.6190622,500.6755388,0.008512615,771.5405234,536.6598785,0.874005437,768.2954836,540.0168036,0.005544814,742.059761,458.7975757,0.998651683,704.7720215,461.6687497,0.999396205,715.4796461,485.7260836,0.999931574,679.0871944,493.8345158,0.980469048,678.9465046,513.6386499,0.958955407,656.2852154,485.1421616,0.999967575,621.3099581,490.9388012,0.999783814
126,815.7196965,481.2177389,0.999913454,774.6755593,476.1395418,0.932639182,762.2420696,497.2314482,0.014151868,770.9928391,535.9779463,0.475159585,696.7399824,513.7378421,0.037472289,747.2614633,458.4630164,0.998863459,715.9957243,462.9223213,0.999010086,730.6281556,483.4400642,0.999844909,695.0889237,492.9876239,0.998759747,694.711076,514.8505888,0.790320098,668.4267185,485.8827854,0.999961734,632.6282177,492.4691756,0.995115519
127,822.2401636,479.6536975,0.999955535,785.837738,477.6008641,0.893062055,768.5050118,496.6110415,0.030376377,745.2825861,526.8547564,0.625764489,712.6445012,517.5620756,0.166665956,749.1213012,457.8485539,0.998126447,730.6074203,465.3138587,0.996696234,743.4273102,483.1761394,0.999628425,709.1775197,495.0805297,0.998649061,715.3927992,517.9448225,0.5404616,679.674161,488.1981616,0.999935985,641.9532826,493.1951573,0.999913573
128,830.739635,482.0957171,0.999861002,792.5418289,477.5801289,0.960493445,774.2252541,493.8448745,0.136701748,761.3925216,529.5807674,0.953839064,733.9967957,523.2397108,0.03494842,758.2973092,458.9696795,0.996926963,740.6522875,467.3869047,0.998105168,755.1764727,483.8876683,0.999390364,722.083079,496.619246,0.92659086,741.6331376,526.2855031,0.191445813,689.3642051,489.2143483,0.999946356,652.0112951,493.3947768,0.999877214
129,838.3673911,482.5548159,0.999845743,801.4926791,476.5986884,0.887622714,784.8976867,493.0035869,0.604040325,772.9224239,529.8923533,0.993819892,758.0640533,525.6806227,0.005526884,772.9812725,460.6983704,0.993070662,750.9043996,468.9618152,0.993994892,767.5202103,482.2227229,0.985336363,736.6214662,500.7220652,0.980868816,758.1269815,527.0822814,0.127295405,696.0515633,494.0558095,0.999991775,661.8230351,493.5916502,0.999966621
130,847.7703767,482.6730524,0.999897003,809.749398,477.0225844,0.957481802,797.1886144,491.054238,0.56796056,783.1776042,532.6184039,0.984913051,780.597273,528.3989711,0.014220428,784.9047799,461.7698861,0.910991669,766.2360055,470.3440802,0.991514206,780.6085811,483.2329288,0.97524637,750.0338435,501.035289,0.97000283,774.5473444,528.9935193,0.013405828,704.4804449,496.5682323,0.99994719,670.8890877,493.2363929,0.99982661
131,855.3656685,482.102476,0.99461776,821.6972413,480.3785074,0.749515474,809.0401559,492.0257676,0.699028552,791.4751201,532.4658251,0.985069096,782.7786872,527.0578761,0.01564688,799.7060044,463.8661141,0.868845999,777.316946,471.0530648,0.998612523,793.1912041,484.0432317,0.994592488,767.759896,503.0453916,0.910909832,783.7166021,528.6450315,0.006403939,717.2648709,497.4290047,0.999967694,680.0863795,493.6820947,0.99986887
132,864.922874,482.5343679,0.999233723,832.8358922,481.425091,0.825709403,816.058917,491.9517675,0.830804586,811.199495,528.4221413,0.415151954,799.5109885,525.2103858,0.039351381,812.0585138,464.3390868,0.948111057,784.8065641,473.0273912,0.99876827,802.8696098,485.2384989,0.994203866,781.6430353,509.4502673,0.912510753,796.2257218,529.4934955,0.25890249,727.2814426,497.5654471,0.999993443,689.2226822,494.7109022,0.999960423
133,870.4612746,481.7102253,0.983826578,842.5849301,482.7847583,0.975643158,823.7442045,492.3347651,0.919284999,821.9217465,523.4552604,0.467257798,815.9292736,521.0808597,0.040664941,821.4241329,465.7245584,0.894844234,795.4885491,474.4113874,0.999354064,810.9596435,485.224658,0.985327899,798.3878813,516.0375812,0.99936837,811.3033176,525.2845061,0.863682687,740.3992479,497.9030309,0.999996424,700.0834103,495.5227466,0.999920249
134,880.7743821,482.6318918,0.99819535,852.078575,483.9859402,0.976772606,833.5368359,494.9406724,0.535579085,837.1104119,522.5139256,0.172009155,830.7912807,513.6187682,0.008477588,833.035367,468.6140586,0.856434047,805.8298756,475.4349946,0.999280512,820.9191868,487.4073763,0.982550919,807.8982258,516.3419928,0.999886274,824.3974788,525.2697577,0.913389027,750.1016674,498.4009209,0.999992728,709.800446,496.8341491,0.99998951
135,890.6056749,481.5835578,0.993276894,861.749949,484.3206944,0.990735292,843.7391295,499.1774548,0.947366357,847.1356022,523.8501914,0.496155381,845.3311105,516.6237488,0.009639974,846.4452968,473.1822116,0.958747268,815.3583307,476.6360049,0.999619842,830.4572976,488.3155069,0.961730003,819.4549966,517.6085423,0.999951124,837.1539406,527.8431091,0.600517213,758.4334009,499.5462168,0.999997139,718.9311597,498.0252972,0.99998188
136,898.3603061,481.5284669,0.99939239,870.931401,486.0677204,0.996843338,857.8502352,501.2511292,0.995314479,862.9990556,524.4849388,0.853559852,861.2913921,520.1293161,0.085027665,853.9501544,473.4237463,0.988388717,822.6931059,480.9059188,0.999626279,839.4834552,493.1056714,0.991798043,826.6085218,519.9801061,0.998164713,844.5403433,535.1280885,0.818801939,770.1151241,500.7230927,0.999971986,727.7519517,498.6521612,0.999985695
137,905.5964165,480.4218597,0.998553932,880.152395,486.4869778,0.99736613,866.6906044,502.7769001,0.995708227,879.5435109,525.2266794,0.987187028,876.3858186,522.4477932,0.28029421,863.2797995,475.7457043,0.996725678,833.7269993,482.4628608,0.999946237,848.7081609,495.5882981,0.992580235,834.3996423,525.716291,0.996700346,834.2959447,539.8350453,0.033190325,780.8841962,498.2870971,0.99962461,737.3570607,499.5687724,0.999995828
138,915.2468936,481.022579,0.999714196,888.5180006,487.6666737,0.998009026,874.5730543,504.6513357,0.998894989,831.1408415,537.1104598,0.958268523,833.1411991,540.4494985,0.167348117,871.4764652,477.3285866,0.998449087,841.5656812,484.6457952,0.99991703,854.2013986,498.1056533,0.998253405,836.6968451,530.9894279,0.156514078,870.5120583,533.3996841,0.005615228,790.7825148,497.0071912,0.994525313,746.0464849,499.8292839,0.99996388
139,921.797143,481.2727313,0.999346673,897.7337275,488.6053219,0.999472201,883.1587979,506.4967941,0.999814451,831.0741284,539.3890541,0.987727046,900.8925838,523.1966586,0.289372802,878.9141409,477.4717054,0.995174229,847.8061738,487.3061972,0.999962449,862.2507432,502.3248093,0.992201328,832.0823398,529.5547225,0.144645795,882.4504201,539.6703496,0.011822453,802.8840033,495.9728787,0.991051316,754.8469718,500.2627034,0.999987841
140,931.5778089,480.7206228,0.994347632,905.9502366,488.3363891,0.999467671,892.4609166,507.1862805,0.999794543,835.8114748,539.928175,0.913132548,914.4240923,517.7532512,0.303909212,885.9243679,478.8054752,0.999729574,854.15993,488.6513431,0.999914408,868.614545,504.0279155,0.921286643,838.5893831,527.9228559,0.653887093,883.9262824,542.040251,0.004351636,806.8319092,497.8656297,0.981925368,764.4191915,500.6818298,0.999969363
141,941.2703738,481.3857815,0.971183836,916.4382047,488.9138508,0.999944687,908.5477201,510.1901095,0.999767959,880.7646179,544.52789,0.420300663,854.9232559,538.879301,0.061290715,895.03794,480.4915388,0.999382138,861.5646443,490.7600663,0.999873281,874.6231304,508.8626264,0.939062715,841.4134295,525.7768316,0.968811572,845.0689238,545.9779286,0.008646638,819.6824473,497.1870604,0.98813349,772.7195339,501.0472027,0.999982953
142,950.3835955,484.3783926,0.995412171,924.4816431,489.5319097,0.99992919,922.0240548,513.2815554,0.99993515,941.0898577,518.1351562,0.853303909,941.2098318,519.2099509,0.70632273,902.0421901,481.4062505,0.99941051,868.3239829,491.7997092,0.999859095,885.0805501,510.7029724,0.90340668,845.2198906,525.8639114,0.998537302,846.5029342,546.7762755,0.018456973,827.3144964,497.97437,0.98518002,782.8120177,503.0800636,0.999928594
143,959.6100025,485.3847806,0.993129671,933.3512034,491.2966459,0.999988198,932.5690762,515.2521238,0.999991298,951.1810024,518.6977632,0.739373505,952.3046899,519.8521404,0.894724429,910.9826221,482.7814965,0.999967337,878.5608945,493.1386217,0.999850869,890.0383701,513.3274193,0.608555794,850.4917887,526.0415761,0.997695744,848.4227061,547.049243,0.134854421,833.8817005,497.2736259,0.980078995,793.7648199,503.4958117,0.9999125
144,969.1498497,487.6557846,0.985747278,942.1275492,491.9099661,0.999903917,942.4424906,515.5473136,0.999992251,962.5958593,518.8943517,0.949393034,965.7815983,521.5645361,0.741738379,917.8162861,484.5182359,0.999995947,885.8960166,493.321981,0.999895215,895.0174756,515.9460479,0.948299468,855.2903433,527.0631628,0.989012003,848.4414549,544.6103435,0.052782927,841.433094,497.2037997,0.982159078,804.2810517,504.4181762,0.999955773
145,977.7712584,487.2852423,0.990895689,951.5093319,491.2707286,0.999971509,954.8152738,516.5767532,0.99999702,974.517323,520.0490184,0.901908517,976.8085389,523.2702411,0.943325281,926.6225939,484.2464954,0.999981403,894.4048996,493.7837757,0.9997105,902.1990919,515.0400488,0.998596966,862.4267013,528.3545327,0.945419073,881.969826,544.8702176,0.042718191,844.2277998,500.1045123,0.977692902,815.5250478,503.8053591,0.999594033
146,986.9855796,487.4812584,0.981579185,960.1633089,491.7191291,0.999927878,965.7728567,517.4884816,0.999985218,985.6726592,524.4983485,0.912995458,989.0103899,527.0826893,0.765054464,937.9868002,484.9858856,0.999987364,904.3196044,492.4921026,0.99965775,905.8037505,516.1270745,0.959800243,871.1862574,528.8764052,0.848362565,884.2368063,546.0590391,0.066593088,854.5402474,498.7797793,0.801297247,827.3591011,500.1046758,0.999777615
147,994.2990795,487.338376,0.926433802,969.3633049,492.5302752,0.999860168,975.9966803,516.9612331,0.999935865,998.1510098,529.8523941,0.923385561,1000.714166,531.8339238,0.836644173,946.3440061,485.036839,0.999994278,913.6113975,491.7590364,0.999895334,913.5549154,516.3145425,0.969240606,879.9081383,526.8379695,0.855750144,856.2849388,536.2392423,0.090389922,869.5370739,497.0691919,0.48373583,835.7727483,499.0314738,0.999328613
148,1002.846666,489.7017794,0.995178223,977.5628524,492.4709491,0.999940276,984.2078614,517.6379719,0.999890327,1009.508081,533.0462234,0.996079624,1014.594345,533.7285138,0.978993773,955.5706294,485.2022494,0.999985933,920.7169552,490.0236109,0.999874711,919.840486,512.686301,0.998280287,889.1049833,524.2968728,0.901253521,863.0705307,531.6210031,0.383745879,881.2820752,497.9217594,0.884753883,845.4077585,499.8465213,0.997257948
149,1009.452055,489.9666536,0.997732282,984.7460079,492.8105464,0.999861956,994.5745233,519.7973223,0.99998939,1016.977786,536.5427859,0.996923983,1024.285902,536.0066097,0.919526637,961.4585266,485.1005772,0.999997497,929.5574188,489.5472844,0.999927998,926.6493702,512.4826703,0.992707074,896.6171875,522.4668857,0.854738772,874.2083496,527.6934283,0.014271371,889.6424921,498.7184455,0.956010103,855.9081879,500.9652665,0.952141643
150,1017.985702,493.138899,0.99563098,991.5607626,493.0518941,0.999666452,1002.456942,520.625834,0.999853611,1025.166095,540.1347556,0.999618769,1030.03331,538.1587126,0.87970221,968.8597262,485.7121756,0.99998939,937.2098205,488.3646398,0.999920249,934.1820199,511.1403241,0.993845642,903.400178,519.1870127,0.204853252,891.7840873,536.7055807,0.015724117,899.647186,498.7244455,0.977281272,873.9978187,504.2359328,0.985554218
151,1025.019468,494.2803147,0.994042933,999.9719315,494.8486838,0.99799037,1011.118758,521.6882288,0.999935031,1031.026674,545.5921397,0.998692095,1034.99982,545.2388537,0.010736469,975.9802103,485.9997629,0.999981642,945.1388311,488.5966177,0.999591887,938.5978167,511.8032689,0.989365697,912.2068543,517.7985537,0.550676465,897.2282379,530.2378371,0.038427137,909.4231167,499.6966581,0.910989463,881.8248403,503.795275,0.999958515
152,1031.515381,495.6658709,0.954261005,1010.447774,497.3583164,0.999694586,1016.440692,521.7159231,0.999726474,1035.765425,547.900633,0.996426523,1040.785937,548.0839521,0.011010818,985.3468041,486.7534652,0.999958038,953.4983242,486.8313673,0.999914765,948.2215957,509.9763054,0.98851788,920.2551723,514.2103512,0.799244165,903.4704251,524.8268455,0.004793791,919.5490122,497.9168799,0.986730337,891.9321696,506.322389,0.99417311
153,1039.824319,497.4781294,0.983180702,1017.205383,498.7340435,0.999073625,1021.908393,523.4400261,0.999885082,1040.380079,549.2506529,0.995486915,1041.444583,548.9572036,0.000757233,993.7422729,487.8101461,0.999848723,963.5160988,487.3550849,0.999737203,956.4948065,510.7328305,0.988374591,929.9827783,512.7343984,0.984150648,916.1285663,520.9361134,0.000876803,930.7966862,497.0623689,0.994078159,900.6791689,502.7764208,0.999966264
154,1044.397692,499.1923625,0.956069767,1023.933836,499.7756494,0.998104692,1025.993438,525.0562351,0.999795973,1041.874377,545.8417106,0.973209083,1048.155911,542.5461829,0.038382076,999.9060049,488.0134544,0.999340713,971.4944567,486.950654,0.999654651,967.6843548,510.7149479,0.990054607,938.9858114,507.0834888,0.901970983,925.9854522,517.0358971,0.003055262,940.6474595,496.7004924,0.954899609,912.4000306,500.7522217,0.969145119
155,1053.053092,500.6144321,0.994826853,1029.483545,500.5878949,0.999213457,1031.180023,527.1545463,0.999518275,1044.904692,546.4992498,0.789518118,1058.22594,543.2347183,0.072823368,1008.946763,488.7521322,0.994404674,980.8688425,486.8149312,0.99986589,977.9576581,510.9872615,0.998822272,947.8972277,505.6232295,0.536106348,951.2574973,512.4555259,0.001101162,947.013074,496.6837225,0.950135767,922.8156499,502.12501,0.863832116
156,1057.933969,502.2345283,0.984614909,1035.945953,501.6443166,0.998206258,1036.390452,527.1528895,0.983336627,1058.359115,545.4783721,0.767619848,1061.975819,545.4657583,0.749753475,1016.590485,489.6335468,0.970194459,990.7905397,486.9125113,0.998154104,986.9851118,511.3880434,0.998419762,960.176682,505.8043218,0.392654687,1025.22481,546.0443144,0.001470258,956.5325356,498.339434,0.942942917,928.6848261,503.3261225,0.983420551
157,1061.595407,504.0586891,0.966828346,1040.518622,503.5787711,0.991331339,1037.148688,526.8528128,0.702380538,1064.167984,547.0222958,0.858398616,1070.486678,548.8270457,0.094133981,1024.243206,490.736344,0.959760249,997.6490293,487.8171792,0.999886632,995.6251432,511.1403713,0.999816835,966.1104827,503.9209843,0.822532892,1025.827118,548.3552341,0.004813513,962.9641087,498.8758314,0.998006523,943.3617668,505.2670863,0.019605326
158,1070.629782,505.2320149,0.991797328,1045.234375,503.5537703,0.985532343,1044.41576,528.3362899,0.340338469,1071.982708,549.9771665,0.952896953,1077.675375,551.0309148,0.007424689,1030.891144,491.3479745,0.959680796,1007.9876,489.882436,0.997971952,1005.356798,511.6903491,0.997882664,976.9203804,505.9165146,0.536474645,983.7263741,515.9713318,0.003321965,971.2432671,501.7360338,0.998811483,950.9214449,503.579489,0.384556413
159,1075.638594,505.7429841,0.970564365,1052.810186,502.9124727,0.961601019,1052.697098,527.7872114,0.303982913,1037.399854,548.8080618,0.987461865,1074.829457,554.7857164,0.020515859,1039.26745,491.8455098,0.904156744,1015.362292,490.3759711,0.99972266,1016.587804,511.5769978,0.984754205,986.5563521,508.6160735,0.52167207,984.7282922,518.4206452,0.139715448,980.9862637,503.0489421,0.999723732,959.0467954,504.6623685,0.970778883
160,1084.484907,506.1244336,0.561889887,1061.75713,506.0683502,0.988081217,1056.453324,528.0541925,0.647803187,1042.669614,550.5497553,0.996880174,1079.261028,557.2455355,0.009888191,1049.430286,494.7171397,0.985792041,1024.21166,492.8214042,0.999459922,1027.344546,511.0674105,0.836365581,997.5819217,511.7965193,0.630851805,996.4555182,522.2347317,0.265362412,988.3088259,504.9274526,0.999903679,964.5138947,505.2333226,0.925819695
161,1090.208702,507.0767608,0.607363582,1067.649344,507.7357086,0.991508365,1061.206828,529.5099728,0.788803756,1046.548474,550.772495,0.99766171,1038.952579,552.0253396,0.016058339,1054.437559,492.1670128,0.987564147,1033.78258,494.3741677,0.998936951,1038.214852,510.8659394,0.814573467,1010.180977,512.6464546,0.18999438,1010.351386,525.1796774,0.184241593,995.853684,506.1344703,0.99997592,972.9678053,507.4001627,0.897472024
162,1094.738318,504.8207788,0.259279907,1073.451324,507.6595601,0.995660126,1066.212447,531.2441827,0.452933371,1050.798212,550.9802084,0.991351724,1043.710124,551.028573,0.001073579,1061.811341,494.882133,0.929974377,1042.090759,495.094604,0.999626517,1049.6064,511.1063104,0.593075514,1020.310735,515.0230628,0.89476949,1016.765406,529.3210216,0.742950082,1006.906489,505.1351759,0.999641895,981.4932103,511.1093149,0.992978036
163,1103.468371,506.5162483,0.077153258,1077.977169,504.9629028,0.989202797,1071.744638,529.8075178,0.113713518,1063.112685,551.7890346,0.998748541,1033.119727,533.5493307,0.016911941,1068.229413,494.2466533,0.994519651,1052.220693,496.3704731,0.99763,1058.715659,512.5467172,0.549360335,1031.468265,515.5665069,0.852746248,1032.406642,534.604064,0.893618166,1015.482424,506.1621388,0.99973768,991.6062393,513.9288852,0.999717772
164,1107.878884,505.533515,0.541775763,1086.816206,508.2158577,0.99674499,1076.404233,530.2161127,0.181958228,1068.614533,549.5607985,0.912357271,1043.864888,537.6420929,0.056244772,1074.17901,495.5513756,0.990351617,1060.098906,498.2424743,0.999207914,1067.532553,514.6489835,0.753699422,1040.478137,519.6928129,0.784183919,1042.182395,536.3565192,0.85861057,1023.542953,510.2180042,0.999574125,999.0839527,515.3362175,0.999934912
165,1113.770405,506.7610443,0.17656821,1091.258533,505.19205,0.99732995,1082.699816,528.3367696,0.203064114,1074.114592,548.8820655,0.533291221,1053.244972,538.2530417,0.281402081,1078.685669,493.895211,0.993435383,1067.342082,498.8814601,0.995159805,1075.587727,513.5535617,0.844499528,1052.854252,520.8038306,0.754954815,1052.251462,537.8112364,0.764840364,1030.833752,512.9837658,0.999991059,1007.811954,515.5762148,0.999698281
166,1120.412471,507.5480219,0.123803295,1097.594616,505.7449214,0.956825733,1090.074481,524.453739,0.405340195,1084.14695,552.6451056,0.739863455,1066.779493,542.8925738,0.084250771,1086.985616,494.0910516,0.994723678,1074.570884,500.5524875,0.99810648,1085.2917,514.1921444,0.773147881,1062.583895,525.670724,0.489921659,1065.773471,544.6978836,0.141584575,1038.844488,513.8408957,0.999986768,1014.038945,517.4006561,0.999969006
